,campus,building,room,time,associated,authenticated,capacity,occupancy,occupancyCount,module,size
3301,Belfield,Computer Science,B002,Sat Nov 14 12:27:33,0.0,0.0,,,,,
3302,Belfield,Computer Science,B002,Sat Nov 14 12:32:10,0.0,0.0,,,,,
3303,Belfield,Computer Science,B002,Sat Nov 14 12:37:11,0.0,0.0,,,,,
3304,Belfield,Computer Science,B002,Sat Nov 14 12:42:15,0.0,0.0,,,,,
3305,Belfield,Computer Science,B002,Sat Nov 14 12:47:29,0.0,0.0,,,,,
3306,Belfield,Computer Science,B002,Sat Nov 14 12:52:18,0.0,0.0,,,,,
3307,Belfield,Computer Science,B002,Sat Nov 14 12:57:20,0.0,0.0,,,,,
3308,Belfield,Computer Science,B002,Sat Nov 14 13:02:25,0.0,0.0,,,,,
3309,Belfield,Computer Science,B002,Sat Nov 14 13:07:24,0.0,0.0,,,,,
3310,Belfield,Computer Science,B002,Sat Nov 14 13:12:36,0.0,0.0,,,,,
3311,Belfield,Computer Science,B002,Sat Nov 14 13:17:28,0.0,0.0,,,,,
3312,Belfield,Computer Science,B002,Sat Nov 14 13:22:30,0.0,0.0,,,,,
3313,Belfield,Computer Science,B002,Sat Nov 14 13:27:30,0.0,0.0,,,,,
3314,Belfield,Computer Science,B002,Sat Nov 14 13:32:31,0.0,0.0,,,,,
3315,Belfield,Computer Science,B002,Sat Nov 14 13:37:34,0.0,0.0,,,,,
3316,Belfield,Computer Science,B002,Sat Nov 14 13:42:53,0.0,0.0,,,,,
3317,Belfield,Computer Science,B002,Sat Nov 14 13:47:39,0.0,0.0,,,,,
3318,Belfield,Computer Science,B002,Sat Nov 14 13:52:33,0.0,0.0,,,,,
3319,Belfield,Computer Science,B002,Sat Nov 14 13:57:35,0.0,0.0,,,,,
3320,Belfield,Computer Science,B002,Sat Nov 14 14:02:35,0.0,0.0,,,,,
3321,Belfield,Computer Science,B002,Sat Nov 14 14:07:38,0.0,0.0,,,,,
3322,Belfield,Computer Science,B002,Sat Nov 14 14:12:41,0.0,0.0,,,,,
3323,Belfield,Computer Science,B002,Sat Nov 14 14:17:44,0.0,0.0,,,,,
3324,Belfield,Computer Science,B002,Sat Nov 14 14:23:13,0.0,0.0,,,,,
3325,Belfield,Computer Science,B002,Sat Nov 14 14:27:46,0.0,0.0,,,,,
3326,Belfield,Computer Science,B002,Sat Nov 14 14:32:49,0.0,0.0,,,,,
3327,Belfield,Computer Science,B002,Sat Nov 14 14:37:49,0.0,0.0,,,,,
3328,Belfield,Computer Science,B002,Sat Nov 14 14:42:51,0.0,0.0,,,,,
3329,Belfield,Computer Science,B002,Sat Nov 14 14:47:52,0.0,0.0,,,,,
3330,Belfield,Computer Science,B002,Sat Nov 14 14:52:57,0.0,0.0,,,,,
3331,Belfield,Computer Science,B002,Sat Nov 14 14:58:03,0.0,0.0,,,,,
3332,Belfield,Computer Science,B002,Sat Nov 14 15:02:58,0.0,0.0,,,,,
3333,Belfield,Computer Science,B002,Sat Nov 14 15:08:07,0.0,0.0,,,,,
3334,Belfield,Computer Science,B002,Sat Nov 14 15:13:07,0.0,0.0,,,,,
3335,Belfield,Computer Science,B002,Sat Nov 14 15:18:03,0.0,0.0,,,,,
3336,Belfield,Computer Science,B002,Sat Nov 14 15:23:05,0.0,0.0,,,,,
3337,Belfield,Computer Science,B002,Sat Nov 14 15:28:29,0.0,0.0,,,,,
3338,Belfield,Computer Science,B002,Sat Nov 14 15:33:18,0.0,0.0,,,,,
3339,Belfield,Computer Science,B002,Sat Nov 14 15:38:06,0.0,0.0,,,,,
3340,Belfield,Computer Science,B002,Sat Nov 14 15:43:12,0.0,0.0,,,,,
3341,Belfield,Computer Science,B002,Sat Nov 14 15:48:07,0.0,0.0,,,,,
3342,Belfield,Computer Science,B002,Sat Nov 14 15:53:08,0.0,0.0,,,,,
3343,Belfield,Computer Science,B002,Sat Nov 14 15:56:17,0.0,0.0,,,,,
3344,Belfield,Computer Science,B002,Sat Nov 14 16:03:15,0.0,0.0,,,,,
3345,Belfield,Computer Science,B002,Sat Nov 14 16:08:17,0.0,0.0,,,,,
3346,Belfield,Computer Science,B002,Sat Nov 14 16:13:16,0.0,0.0,,,,,
3347,Belfield,Computer Science,B002,Sat Nov 14 16:18:16,0.0,0.0,,,,,
3348,Belfield,Computer Science,B002,Sat Nov 14 16:23:17,0.0,0.0,,,,,
3349,Belfield,Computer Science,B002,Sat Nov 14 16:28:24,0.0,0.0,,,,,
3350,Belfield,Computer Science,B002,Sat Nov 14 16:33:26,0.0,0.0,,,,,
3351,Belfield,Computer Science,B002,Sat Nov 14 16:38:25,0.0,0.0,,,,,
3352,Belfield,Computer Science,B002,Sat Nov 14 16:43:23,0.0,0.0,,,,,
3353,Belfield,Computer Science,B002,Sat Nov 14 16:48:28,0.0,0.0,,,,,
3354,Belfield,Computer Science,B002,Sat Nov 14 16:53:25,0.0,0.0,,,,,
3355,Belfield,Computer Science,B002,Sat Nov 14 16:58:37,0.0,0.0,,,,,
3356,Belfield,Computer Science,B002,Sat Nov 14 17:03:26,0.0,0.0,,,,,
3357,Belfield,Computer Science,B002,Sat Nov 14 17:08:25,0.0,0.0,,,,,
3358,Belfield,Computer Science,B002,Sat Nov 14 17:13:45,0.0,0.0,,,,,
3359,Belfield,Computer Science,B002,Sat Nov 14 17:18:41,0.0,0.0,,,,,
3360,Belfield,Computer Science,B002,Sat Nov 14 17:23:33,0.0,0.0,,,,,
3361,Belfield,Computer Science,B002,Sat Nov 14 17:28:32,0.0,0.0,,,,,
3362,Belfield,Computer Science,B002,Sat Nov 14 17:33:36,0.0,0.0,,,,,
3363,Belfield,Computer Science,B002,Sat Nov 14 17:38:33,0.0,0.0,,,,,
3364,Belfield,Computer Science,B002,Sat Nov 14 17:43:34,0.0,0.0,,,,,
3365,Belfield,Computer Science,B002,Sat Nov 14 17:48:38,0.0,0.0,,,,,
3366,Belfield,Computer Science,B002,Sat Nov 14 17:53:35,0.0,0.0,,,,,
3367,Belfield,Computer Science,B002,Sat Nov 14 17:58:40,0.0,0.0,,,,,
3368,Belfield,Computer Science,B002,Sat Nov 14 18:03:43,0.0,0.0,,,,,
3369,Belfield,Computer Science,B002,Sat Nov 14 18:08:42,0.0,0.0,,,,,
3370,Belfield,Computer Science,B002,Sat Nov 14 18:13:44,0.0,0.0,,,,,
3371,Belfield,Computer Science,B002,Sat Nov 14 18:18:45,0.0,0.0,,,,,
3372,Belfield,Computer Science,B002,Sat Nov 14 18:23:48,0.0,0.0,,,,,
3373,Belfield,Computer Science,B002,Sat Nov 14 18:28:47,0.0,0.0,,,,,
3374,Belfield,Computer Science,B002,Sat Nov 14 18:33:49,0.0,0.0,,,,,
3375,Belfield,Computer Science,B002,Sat Nov 14 18:38:48,0.0,0.0,,,,,
3376,Belfield,Computer Science,B002,Sat Nov 14 18:44:02,0.0,0.0,,,,,
3377,Belfield,Computer Science,B002,Sat Nov 14 18:49:04,0.0,0.0,,,,,
3378,Belfield,Computer Science,B002,Sat Nov 14 18:53:43,0.0,0.0,,,,,
3379,Belfield,Computer Science,B002,Sat Nov 14 18:58:51,0.0,0.0,,,,,
3380,Belfield,Computer Science,B002,Sat Nov 14 19:03:48,0.0,0.0,,,,,
3381,Belfield,Computer Science,B002,Sat Nov 14 19:08:50,0.0,0.0,,,,,
3382,Belfield,Computer Science,B002,Sat Nov 14 19:13:50,0.0,0.0,,,,,
3383,Belfield,Computer Science,B002,Sat Nov 14 19:18:51,0.0,0.0,,,,,
3384,Belfield,Computer Science,B002,Sat Nov 14 19:23:48,0.0,0.0,,,,,
3385,Belfield,Computer Science,B002,Sat Nov 14 19:28:53,0.0,0.0,,,,,
3386,Belfield,Computer Science,B002,Sat Nov 14 19:33:53,0.0,0.0,,,,,
3387,Belfield,Computer Science,B002,Sat Nov 14 19:38:55,0.0,0.0,,,,,
3388,Belfield,Computer Science,B002,Sat Nov 14 19:43:55,0.0,0.0,,,,,
3389,Belfield,Computer Science,B002,Sat Nov 14 19:48:55,0.0,0.0,,,,,
3390,Belfield,Computer Science,B002,Sat Nov 14 19:53:55,0.0,0.0,,,,,
3391,Belfield,Computer Science,B002,Sat Nov 14 19:58:56,0.0,0.0,,,,,
3392,Belfield,Computer Science,B002,Sat Nov 14 20:03:55,0.0,0.0,,,,,
3393,Belfield,Computer Science,B002,Sat Nov 14 20:07:23,0.0,0.0,,,,,
3394,Belfield,Computer Science,B002,Sat Nov 14 20:13:58,0.0,0.0,,,,,
3395,Belfield,Computer Science,B002,Sat Nov 14 20:18:59,0.0,0.0,,,,,
3396,Belfield,Computer Science,B002,Sat Nov 14 20:23:59,0.0,0.0,,,,,
3397,Belfield,Computer Science,B002,Sat Nov 14 20:29:01,0.0,0.0,,,,,
3398,Belfield,Computer Science,B002,Sat Nov 14 20:34:01,0.0,0.0,,,,,
3399,Belfield,Computer Science,B002,Sat Nov 14 20:39:02,0.0,0.0,,,,,
3400,Belfield,Computer Science,B002,Sat Nov 14 20:44:03,0.0,0.0,,,,,
3401,Belfield,Computer Science,B002,Sat Nov 14 20:49:04,0.0,0.0,,,,,
3402,Belfield,Computer Science,B002,Sat Nov 14 20:54:05,0.0,0.0,,,,,
3403,Belfield,Computer Science,B002,Sat Nov 14 20:59:04,0.0,0.0,,,,,
3404,Belfield,Computer Science,B002,Sat Nov 14 21:04:06,0.0,0.0,,,,,
3405,Belfield,Computer Science,B002,Sat Nov 14 21:09:05,0.0,0.0,,,,,
3406,Belfield,Computer Science,B002,Sat Nov 14 21:14:06,0.0,0.0,,,,,
3407,Belfield,Computer Science,B002,Sat Nov 14 21:19:07,0.0,0.0,,,,,
3408,Belfield,Computer Science,B002,Sat Nov 14 21:24:07,0.0,0.0,,,,,
3409,Belfield,Computer Science,B002,Sat Nov 14 21:29:07,0.0,0.0,,,,,
3410,Belfield,Computer Science,B002,Sat Nov 14 21:34:08,0.0,0.0,,,,,
3411,Belfield,Computer Science,B002,Sat Nov 14 21:39:07,0.0,0.0,,,,,
3412,Belfield,Computer Science,B002,Sat Nov 14 21:44:09,0.0,0.0,,,,,
3413,Belfield,Computer Science,B002,Sat Nov 14 21:49:09,0.0,0.0,,,,,
3414,Belfield,Computer Science,B002,Sat Nov 14 21:54:11,0.0,0.0,,,,,
3415,Belfield,Computer Science,B002,Sat Nov 14 21:59:12,0.0,0.0,,,,,
3416,Belfield,Computer Science,B002,Sat Nov 14 22:04:13,0.0,0.0,,,,,
3417,Belfield,Computer Science,B002,Sat Nov 14 22:09:14,0.0,0.0,,,,,
3418,Belfield,Computer Science,B002,Sat Nov 14 22:14:17,0.0,0.0,,,,,
3419,Belfield,Computer Science,B002,Sat Nov 14 22:17:39,0.0,0.0,,,,,
3420,Belfield,Computer Science,B002,Sat Nov 14 22:24:19,0.0,0.0,,,,,
3421,Belfield,Computer Science,B002,Sat Nov 14 22:29:21,0.0,0.0,,,,,
3422,Belfield,Computer Science,B002,Sat Nov 14 22:34:22,0.0,0.0,,,,,
3423,Belfield,Computer Science,B002,Sat Nov 14 22:39:19,0.0,0.0,,,,,
3424,Belfield,Computer Science,B002,Sat Nov 14 22:44:20,0.0,0.0,,,,,
3425,Belfield,Computer Science,B002,Sat Nov 14 22:49:26,0.0,0.0,,,,,
3426,Belfield,Computer Science,B002,Sat Nov 14 22:54:22,0.0,0.0,,,,,
3427,Belfield,Computer Science,B002,Sat Nov 14 22:59:25,0.0,0.0,,,,,
3428,Belfield,Computer Science,B002,Sat Nov 14 23:04:23,0.0,0.0,,,,,
3429,Belfield,Computer Science,B002,Sat Nov 14 23:09:24,0.0,0.0,,,,,
3430,Belfield,Computer Science,B002,Sat Nov 14 23:14:24,0.0,0.0,,,,,
3431,Belfield,Computer Science,B002,Sat Nov 14 23:19:28,0.0,0.0,,,,,
3432,Belfield,Computer Science,B002,Sat Nov 14 23:24:26,0.0,0.0,,,,,
3433,Belfield,Computer Science,B002,Sat Nov 14 23:29:28,0.0,0.0,,,,,
3434,Belfield,Computer Science,B002,Sat Nov 14 23:34:29,0.0,0.0,,,,,
3435,Belfield,Computer Science,B002,Sat Nov 14 23:39:30,0.0,0.0,,,,,
3436,Belfield,Computer Science,B002,Sat Nov 14 23:44:29,0.0,0.0,,,,,
3437,Belfield,Computer Science,B002,Sat Nov 14 23:49:30,0.0,0.0,,,,,
3438,Belfield,Computer Science,B002,Sat Nov 14 23:54:30,0.0,0.0,,,,,
3439,Belfield,Computer Science,B002,Sat Nov 14 23:59:31,0.0,0.0,,,,,
3440,Belfield,Computer Science,B002,Sun Nov 15 00:04:36,0.0,0.0,,,,,
3441,Belfield,Computer Science,B002,Sun Nov 15 00:09:44,0.0,0.0,,,,,
3442,Belfield,Computer Science,B002,Sun Nov 15 00:14:37,0.0,0.0,,,,,
3443,Belfield,Computer Science,B002,Sun Nov 15 00:19:40,0.0,0.0,,,,,
3444,Belfield,Computer Science,B002,Sun Nov 15 00:24:43,0.0,0.0,,,,,
3445,Belfield,Computer Science,B002,Sun Nov 15 00:29:40,0.0,0.0,,,,,
3446,Belfield,Computer Science,B002,Sun Nov 15 00:34:45,0.0,0.0,,,,,
3447,Belfield,Computer Science,B002,Sun Nov 15 00:39:47,0.0,0.0,,,,,
3448,Belfield,Computer Science,B002,Sun Nov 15 00:44:50,0.0,0.0,,,,,
3449,Belfield,Computer Science,B002,Sun Nov 15 00:49:53,0.0,0.0,,,,,
3450,Belfield,Computer Science,B002,Sun Nov 15 00:54:52,0.0,0.0,,,,,
3451,Belfield,Computer Science,B002,Sun Nov 15 01:00:04,0.0,0.0,,,,,
3452,Belfield,Computer Science,B002,Sun Nov 15 01:04:52,0.0,0.0,,,,,
3453,Belfield,Computer Science,B002,Sun Nov 15 01:09:52,0.0,0.0,,,,,
3454,Belfield,Computer Science,B002,Sun Nov 15 01:14:52,0.0,0.0,,,,,
3455,Belfield,Computer Science,B002,Sun Nov 15 01:19:52,0.0,0.0,,,,,
3456,Belfield,Computer Science,B002,Sun Nov 15 01:24:55,0.0,0.0,,,,,
3457,Belfield,Computer Science,B002,Sun Nov 15 01:34:55,0.0,0.0,,,,,
3458,Belfield,Computer Science,B002,Sun Nov 15 01:40:16,0.0,0.0,,,,,
3459,Belfield,Computer Science,B002,Sun Nov 15 01:44:56,0.0,0.0,,,,,
3460,Belfield,Computer Science,B002,Sun Nov 15 01:49:59,0.0,0.0,,,,,
3461,Belfield,Computer Science,B002,Sun Nov 15 01:54:59,0.0,0.0,,,,,
3462,Belfield,Computer Science,B002,Sun Nov 15 02:00:01,0.0,0.0,,,,,
3463,Belfield,Computer Science,B002,Sun Nov 15 02:05:05,0.0,0.0,,,,,
3464,Belfield,Computer Science,B002,Sun Nov 15 02:10:01,0.0,0.0,,,,,
3465,Belfield,Computer Science,B002,Sun Nov 15 02:15:02,0.0,0.0,,,,,
3466,Belfield,Computer Science,B002,Sun Nov 15 02:20:35,0.0,0.0,,,,,
3467,Belfield,Computer Science,B002,Sun Nov 15 02:25:06,0.0,0.0,,,,,
3468,Belfield,Computer Science,B002,Sun Nov 15 02:30:06,0.0,0.0,,,,,
3469,Belfield,Computer Science,B002,Sun Nov 15 02:35:07,0.0,0.0,,,,,
3470,Belfield,Computer Science,B002,Sun Nov 15 02:40:07,0.0,0.0,,,,,
3471,Belfield,Computer Science,B002,Sun Nov 15 02:46:17,0.0,0.0,,,,,
3472,Belfield,Computer Science,B002,Sun Nov 15 02:50:15,0.0,0.0,,,,,
3473,Belfield,Computer Science,B002,Sun Nov 15 02:55:13,0.0,0.0,,,,,
3474,Belfield,Computer Science,B002,Sun Nov 15 03:00:09,0.0,0.0,,,,,
3475,Belfield,Computer Science,B002,Sun Nov 15 03:05:10,0.0,0.0,,,,,
3476,Belfield,Computer Science,B002,Sun Nov 15 03:10:11,0.0,0.0,,,,,
3477,Belfield,Computer Science,B002,Sun Nov 15 03:15:10,0.0,0.0,,,,,
3478,Belfield,Computer Science,B002,Sun Nov 15 03:20:12,0.0,0.0,,,,,
3479,Belfield,Computer Science,B002,Sun Nov 15 03:25:13,0.0,0.0,,,,,
3480,Belfield,Computer Science,B002,Sun Nov 15 03:30:13,0.0,0.0,,,,,
3481,Belfield,Computer Science,B002,Sun Nov 15 03:35:15,0.0,0.0,,,,,
3482,Belfield,Computer Science,B002,Sun Nov 15 03:40:14,0.0,0.0,,,,,
3483,Belfield,Computer Science,B002,Sun Nov 15 03:45:14,0.0,0.0,,,,,
3484,Belfield,Computer Science,B002,Sun Nov 15 03:50:16,0.0,0.0,,,,,
3485,Belfield,Computer Science,B002,Sun Nov 15 03:55:16,0.0,0.0,,,,,
3486,Belfield,Computer Science,B002,Sun Nov 15 04:00:17,0.0,0.0,,,,,
3487,Belfield,Computer Science,B002,Sun Nov 15 04:05:17,0.0,0.0,,,,,
3488,Belfield,Computer Science,B002,Sun Nov 15 04:10:18,0.0,0.0,,,,,
3489,Belfield,Computer Science,B002,Sun Nov 15 04:15:23,0.0,0.0,,,,,
3490,Belfield,Computer Science,B002,Sun Nov 15 04:20:19,0.0,0.0,,,,,
3491,Belfield,Computer Science,B002,Sun Nov 15 04:25:20,0.0,0.0,,,,,
3492,Belfield,Computer Science,B002,Sun Nov 15 04:30:19,0.0,0.0,,,,,
3493,Belfield,Computer Science,B002,Sun Nov 15 04:35:21,0.0,0.0,,,,,
3494,Belfield,Computer Science,B002,Sun Nov 15 04:40:20,0.0,0.0,,,,,
3495,Belfield,Computer Science,B002,Sun Nov 15 04:45:22,0.0,0.0,,,,,
3496,Belfield,Computer Science,B002,Sun Nov 15 04:50:23,0.0,0.0,,,,,
3497,Belfield,Computer Science,B002,Sun Nov 15 04:55:23,0.0,0.0,,,,,
3498,Belfield,Computer Science,B002,Sun Nov 15 05:00:24,0.0,0.0,,,,,
3499,Belfield,Computer Science,B002,Sun Nov 15 05:05:25,0.0,0.0,,,,,
3500,Belfield,Computer Science,B002,Sun Nov 15 05:10:25,0.0,0.0,,,,,
3501,Belfield,Computer Science,B002,Sun Nov 15 05:15:27,0.0,0.0,,,,,
3502,Belfield,Computer Science,B002,Sun Nov 15 05:20:27,0.0,0.0,,,,,
3503,Belfield,Computer Science,B002,Sun Nov 15 05:25:28,0.0,0.0,,,,,
3504,Belfield,Computer Science,B002,Sun Nov 15 05:30:29,0.0,0.0,,,,,
3505,Belfield,Computer Science,B002,Sun Nov 15 05:35:30,0.0,0.0,,,,,
3506,Belfield,Computer Science,B002,Sun Nov 15 05:40:30,0.0,0.0,,,,,
3507,Belfield,Computer Science,B002,Sun Nov 15 05:45:31,0.0,0.0,,,,,
3508,Belfield,Computer Science,B002,Sun Nov 15 05:50:32,0.0,0.0,,,,,
3509,Belfield,Computer Science,B002,Sun Nov 15 05:55:33,0.0,0.0,,,,,
3510,Belfield,Computer Science,B002,Sun Nov 15 06:00:34,0.0,0.0,,,,,
3511,Belfield,Computer Science,B002,Sun Nov 15 06:05:35,0.0,0.0,,,,,
3512,Belfield,Computer Science,B002,Sun Nov 15 06:10:35,0.0,0.0,,,,,
3513,Belfield,Computer Science,B002,Sun Nov 15 06:15:35,0.0,0.0,,,,,
3514,Belfield,Computer Science,B002,Sun Nov 15 06:20:37,0.0,0.0,,,,,
3515,Belfield,Computer Science,B002,Sun Nov 15 06:25:38,0.0,0.0,,,,,
3516,Belfield,Computer Science,B002,Sun Nov 15 06:29:09,0.0,0.0,,,,,
3517,Belfield,Computer Science,B002,Sun Nov 15 06:35:39,0.0,0.0,,,,,
3518,Belfield,Computer Science,B002,Sun Nov 15 06:40:38,0.0,0.0,,,,,
3519,Belfield,Computer Science,B002,Sun Nov 15 06:45:41,0.0,0.0,,,,,
3520,Belfield,Computer Science,B002,Sun Nov 15 06:50:40,0.0,0.0,,,,,
3521,Belfield,Computer Science,B002,Sun Nov 15 06:55:41,0.0,0.0,,,,,
3522,Belfield,Computer Science,B002,Sun Nov 15 07:00:45,0.0,0.0,,,,,
3523,Belfield,Computer Science,B002,Sun Nov 15 07:05:45,0.0,0.0,,,,,
3524,Belfield,Computer Science,B002,Sun Nov 15 07:10:46,0.0,0.0,,,,,
3525,Belfield,Computer Science,B002,Sun Nov 15 07:15:46,0.0,0.0,,,,,
3526,Belfield,Computer Science,B002,Sun Nov 15 07:20:48,0.0,0.0,,,,,
3527,Belfield,Computer Science,B002,Sun Nov 15 07:25:47,0.0,0.0,,,,,
3528,Belfield,Computer Science,B002,Sun Nov 15 07:30:48,0.0,0.0,,,,,
3529,Belfield,Computer Science,B002,Sun Nov 15 07:35:48,0.0,0.0,,,,,
3530,Belfield,Computer Science,B002,Sun Nov 15 07:40:51,0.0,0.0,,,,,
3531,Belfield,Computer Science,B002,Sun Nov 15 07:45:50,0.0,0.0,,,,,
3532,Belfield,Computer Science,B002,Sun Nov 15 07:50:50,0.0,0.0,,,,,
3533,Belfield,Computer Science,B002,Sun Nov 15 07:55:51,0.0,0.0,,,,,
3534,Belfield,Computer Science,B002,Sun Nov 15 08:00:53,0.0,0.0,,,,,
3535,Belfield,Computer Science,B002,Sun Nov 15 08:05:54,0.0,0.0,,,,,
3536,Belfield,Computer Science,B002,Sun Nov 15 08:10:54,0.0,0.0,,,,,
3537,Belfield,Computer Science,B002,Sun Nov 15 08:15:54,0.0,0.0,,,,,
3538,Belfield,Computer Science,B002,Sun Nov 15 08:20:56,0.0,0.0,,,,,
3539,Belfield,Computer Science,B002,Sun Nov 15 08:25:56,0.0,0.0,,,,,
3540,Belfield,Computer Science,B002,Sun Nov 15 08:30:58,0.0,0.0,,,,,
3541,Belfield,Computer Science,B002,Sun Nov 15 08:35:58,0.0,0.0,,,,,
3542,Belfield,Computer Science,B002,Sun Nov 15 08:41:00,0.0,0.0,,,,,
3543,Belfield,Computer Science,B002,Sun Nov 15 08:46:00,0.0,0.0,,,,,
3544,Belfield,Computer Science,B002,Sun Nov 15 08:51:00,0.0,0.0,,,,,
3545,Belfield,Computer Science,B002,Sun Nov 15 08:56:51,0.0,0.0,,,,,
3546,Belfield,Computer Science,B002,Sun Nov 15 09:01:08,0.0,0.0,,,,,
3547,Belfield,Computer Science,B002,Sun Nov 15 09:06:09,0.0,0.0,,,,,
3548,Belfield,Computer Science,B002,Sun Nov 15 09:11:10,0.0,0.0,,,,,
3549,Belfield,Computer Science,B002,Sun Nov 15 09:16:09,0.0,0.0,,,,,
3550,Belfield,Computer Science,B002,Sun Nov 15 09:21:09,0.0,0.0,,,,,
3551,Belfield,Computer Science,B002,Sun Nov 15 09:26:09,0.0,0.0,,,,,
3552,Belfield,Computer Science,B002,Sun Nov 15 09:31:15,0.0,0.0,,,,,
3553,Belfield,Computer Science,B002,Sun Nov 15 09:36:11,0.0,0.0,,,,,
3554,Belfield,Computer Science,B002,Sun Nov 15 09:41:15,0.0,0.0,,,,,
3555,Belfield,Computer Science,B002,Sun Nov 15 09:46:18,0.0,0.0,,,,,
3556,Belfield,Computer Science,B002,Sun Nov 15 09:51:18,0.0,0.0,,,,,
3557,Belfield,Computer Science,B002,Sun Nov 15 09:56:21,0.0,0.0,,,,,
3558,Belfield,Computer Science,B002,Sun Nov 15 10:01:23,0.0,0.0,,,,,
3559,Belfield,Computer Science,B002,Sun Nov 15 10:06:37,0.0,0.0,,,,,
3560,Belfield,Computer Science,B002,Sun Nov 15 10:11:24,0.0,0.0,,,,,
3561,Belfield,Computer Science,B002,Sun Nov 15 10:16:26,0.0,0.0,,,,,
3562,Belfield,Computer Science,B002,Sun Nov 15 10:21:25,0.0,0.0,,,,,
3563,Belfield,Computer Science,B002,Sun Nov 15 10:26:31,0.0,0.0,,,,,
3564,Belfield,Computer Science,B002,Sun Nov 15 10:31:26,0.0,0.0,,,,,
3565,Belfield,Computer Science,B002,Sun Nov 15 10:36:28,0.0,0.0,,,,,
3566,Belfield,Computer Science,B002,Sun Nov 15 10:40:06,0.0,0.0,,,,,
3567,Belfield,Computer Science,B002,Sun Nov 15 10:46:31,0.0,0.0,,,,,
3568,Belfield,Computer Science,B002,Sun Nov 15 10:51:30,0.0,0.0,,,,,
3569,Belfield,Computer Science,B002,Sun Nov 15 10:56:32,0.0,0.0,,,,,
3570,Belfield,Computer Science,B002,Sun Nov 15 11:01:35,0.0,0.0,,,,,
3571,Belfield,Computer Science,B002,Sun Nov 15 11:06:36,0.0,0.0,,,,,
3572,Belfield,Computer Science,B002,Sun Nov 15 11:11:36,0.0,0.0,,,,,
3573,Belfield,Computer Science,B002,Sun Nov 15 11:16:37,0.0,0.0,,,,,
3574,Belfield,Computer Science,B002,Sun Nov 15 11:21:42,0.0,0.0,,,,,
3575,Belfield,Computer Science,B002,Sun Nov 15 11:26:39,0.0,0.0,,,,,
3576,Belfield,Computer Science,B002,Sun Nov 15 11:31:39,0.0,0.0,,,,,
3577,Belfield,Computer Science,B002,Sun Nov 15 11:36:42,0.0,0.0,,,,,
3578,Belfield,Computer Science,B002,Sun Nov 15 11:41:42,0.0,0.0,,,,,
3579,Belfield,Computer Science,B002,Sun Nov 15 11:46:41,0.0,0.0,,,,,
3580,Belfield,Computer Science,B002,Sun Nov 15 11:51:47,0.0,0.0,,,,,
3581,Belfield,Computer Science,B002,Sun Nov 15 11:56:46,0.0,0.0,,,,,
3582,Belfield,Computer Science,B002,Sun Nov 15 12:01:47,0.0,0.0,,,,,
3583,Belfield,Computer Science,B002,Sun Nov 15 12:06:49,0.0,0.0,,,,,
3584,Belfield,Computer Science,B002,Sun Nov 15 12:11:53,0.0,0.0,,,,,
3585,Belfield,Computer Science,B002,Sun Nov 15 12:16:52,1.0,1.0,,,,,
3586,Belfield,Computer Science,B002,Sun Nov 15 12:21:56,0.0,0.0,,,,,
3587,Belfield,Computer Science,B002,Sun Nov 15 12:26:58,0.0,0.0,,,,,
3588,Belfield,Computer Science,B002,Sun Nov 15 12:31:57,0.0,0.0,,,,,
3589,Belfield,Computer Science,B002,Sun Nov 15 12:36:58,0.0,0.0,,,,,
3590,Belfield,Computer Science,B002,Sun Nov 15 12:41:58,0.0,0.0,,,,,
3591,Belfield,Computer Science,B002,Sun Nov 15 12:47:00,0.0,0.0,,,,,
3592,Belfield,Computer Science,B002,Sun Nov 15 12:51:59,0.0,0.0,,,,,
3593,Belfield,Computer Science,B002,Sun Nov 15 12:57:00,0.0,0.0,,,,,
3594,Belfield,Computer Science,B002,Sun Nov 15 13:02:02,0.0,0.0,,,,,
3595,Belfield,Computer Science,B002,Sun Nov 15 13:07:03,0.0,0.0,,,,,
3596,Belfield,Computer Science,B002,Sun Nov 15 13:12:06,0.0,0.0,,,,,
3597,Belfield,Computer Science,B002,Sun Nov 15 13:17:05,0.0,0.0,,,,,
3598,Belfield,Computer Science,B002,Sun Nov 15 13:22:07,0.0,0.0,,,,,
3599,Belfield,Computer Science,B002,Sun Nov 15 13:27:08,1.0,1.0,,,,,
3600,Belfield,Computer Science,B002,Sun Nov 15 13:32:09,1.0,1.0,,,,,
3601,Belfield,Computer Science,B002,Sun Nov 15 13:37:19,0.0,0.0,,,,,
3602,Belfield,Computer Science,B002,Sun Nov 15 13:42:15,0.0,0.0,,,,,
3603,Belfield,Computer Science,B002,Sun Nov 15 13:47:15,0.0,0.0,,,,,
3604,Belfield,Computer Science,B002,Sun Nov 15 13:52:18,0.0,0.0,,,,,
3605,Belfield,Computer Science,B002,Sun Nov 15 13:57:19,0.0,0.0,,,,,
3606,Belfield,Computer Science,B002,Sun Nov 15 14:02:18,0.0,0.0,,,,,
3607,Belfield,Computer Science,B002,Sun Nov 15 14:07:19,0.0,0.0,,,,,
3608,Belfield,Computer Science,B002,Sun Nov 15 14:12:22,0.0,0.0,,,,,
3609,Belfield,Computer Science,B002,Sun Nov 15 14:17:21,0.0,0.0,,,,,
3610,Belfield,Computer Science,B002,Sun Nov 15 14:22:33,0.0,0.0,,,,,
